,Index,GEOID,Seed1,Seed2,Seed3
2441,3908,1890307,18,16,1
2442,3909,1890308,18,16,1
2443,3910,1890316,18,16,1
2444,3911,1890317,18,21,1
2445,3912,1890318,18,16,1
2446,3913,1890406,18,16,1
2447,3914,1890407,18,16,1
2448,3915,1890408,18,16,1
2449,3916,1890409,18,16,1
2450,3917,1890419,18,21,1
2451,3918,1890420,18,16,1
2452,1908,1070011,18,16,1
2453,1909,1070027,18,16,19
2454,1910,1070039,18,16,19
2455,1911,1070044,18,16,1
2456,8154,4410101,18,34,19
2457,8155,4410102,18,34,19
2458,8156,4410103,18,34,19
2459,8157,4410104,18,34,19
2460,8158,4410105,18,34,19
2461,8159,4410106,18,34,19
2462,8160,4410107,18,34,19
2463,6113,3030001,18,21,1
2464,6114,3030002,18,21,19
2465,6115,3030003,18,21,1
2466,6116,3030004,18,21,1
2467,6117,3030005,18,21,1
2468,6118,3030006,18,21,1
2469,6119,3030007,18,21,1
2470,6120,3030008,18,21,1
2471,6121,3030009,18,21,1
2472,6122,3030010,18,21,1
2473,6123,3030012,18,21,1
2474,6124,3030013,18,21,1
2475,6125,3030014,18,21,1
2476,6126,3030015,18,21,1
2477,6127,3030016,18,21,1
2478,6128,3030017,18,21,1
2479,6129,3030018,18,21,1
2480,6130,3030019,18,21,1
2481,6131,3030020,18,21,1
2482,6132,3030021,18,21,1
2483,6133,3030022,18,21,1
2484,6134,3030023,18,21,1
2485,6135,3030024,18,21,1
2486,6136,3030025,18,21,1
2487,6137,3030026,18,21,1
2488,6138,3030027,18,21,1
2489,6139,3030028,18,21,1
2490,6140,3030029,18,21,1
2491,6141,3030030,18,21,1
2492,6142,3030031,18,21,1
2493,6143,3030033,18,21,19
2494,142,190101,20,15,24
2495,143,190102,20,15,27
2496,144,190203,20,15,24
2497,145,190204,20,15,24
2498,146,190305,20,15,24
2499,147,190306,20,15,24
2500,148,190407,20,15,24
2501,149,190408,20,15,24
2502,150,190409,20,15,24
2503,151,190410,20,31,24
2504,8362,4530250,20,3,5
2505,8379,4530277,20,11,5
2506,8380,4530301,20,3,5
2507,8388,4530309,20,31,10
2508,8389,4530310,20,3,5
2509,8390,4530311,20,11,5
2510,8393,4530314,20,31,5
2511,8394,4530315,20,31,10
2512,8407,4530329,20,3,5
2513,8408,4530330,20,31,5
2514,8410,4530332,20,3,5
2515,8417,4530339,20,31,5
2516,8418,4530340,20,3,5
2517,8419,4530341,20,3,5
2518,8420,4530342,20,3,5
2519,8422,4530344,20,3,10
2520,8426,4530349,20,31,5
2521,8427,4530350,20,31,10
2522,8428,4530351,20,31,5
2523,8429,4530352,20,31,10
2524,8430,4530354,20,31,5
2525,8431,4530356,20,31,5
2526,8432,4530357,20,31,5
2527,8438,4530363,20,31,5
2528,8440,4530365,20,31,5
2529,8443,4530368,20,31,5
2530,8456,4530406,20,3,5
2531,8458,4530408,20,31,10
2532,8459,4530409,20,3,5
2533,8462,4530412,20,3,5
2534,8466,4530416,20,3,5
2535,8468,4530418,20,3,10
2536,8469,4530419,20,3,10
2537,8470,4530420,20,3,10
2538,8471,4530421,20,3,5
2539,8472,4530422,20,3,5
2540,8474,4530424,20,3,5
2541,8478,4530428,20,3,5
2542,8480,4530430,20,3,5
2543,8481,4530431,20,3,10
2544,8483,4530433,20,3,10
2545,8485,4530435,20,3,10
2546,8487,4530437,20,3,5
2547,8495,4530446,20,3,5
2548,8501,4530454,20,3,5
2549,8502,4530458,20,3,10
2550,8503,4530460,20,3,5
2551,8504,4530461,20,3,5
2552,451,292055,20,2,33
2553,492,292094,20,2,33
2554,508,292109,20,15,33
2555,512,292113,20,25,33
2556,515,292116,20,15,33
2557,528,292129,20,15,33
2558,530,292131,20,15,33
2559,531,292132,20,15,33
2560,548,292149,20,25,33
2561,556,292156,20,25,33
2562,561,293001,20,15,27
2563,566,293006,20,25,33
2564,567,293007,20,15,27
2565,570,293010,20,25,33
2566,571,293011,20,25,33
2567,573,293013,20,25,33
2568,579,293018,20,2,33
2569,580,293019,20,25,33
2570,581,293020,20,2,33
2571,582,293021,20,2,29
2572,583,293022,20,2,29
2573,585,293024,20,25,33
2574,586,293025,20,2,29
2575,587,293026,20,2,33
2576,588,293027,20,15,33
2577,592,293031,20,15,33
2578,601,293040,20,15,29
2579,602,293041,20,25,33
2580,605,293044,20,15,27
2581,607,293046,20,15,33
2582,608,293047,20,2,33
2583,609,293048,20,2,33
2584,610,293049,20,2,33
2585,611,293050,20,2,33
2586,613,293052,20,15,27
2587,614,293053,20,15,33
2588,618,293057,20,25,33
2589,620,293059,20,15,27
2590,621,293060,20,15,33
2591,622,293061,20,15,33
2592,623,293062,20,15,27
2593,624,293063,20,15,33
2594,625,293064,20,15,33
2595,626,293065,20,25,33
2596,627,293066,20,25,33
2597,628,293067,20,25,33
2598,629,293068,20,25,33
2599,630,293069,20,25,33
2600,632,293071,20,25,33
2601,633,293072,20,15,29
2602,634,293073,20,15,27
2603,638,293077,20,15,27
2604,639,293078,20,15,27
2605,640,293079,20,15,27
2606,641,293080,20,15,33
2607,642,293081,20,15,33
2608,643,293082,20,15,27
2609,644,293083,20,15,27
2610,645,293084,20,2,29
2611,646,293085,20,15,27
2612,647,293086,20,15,27
2613,648,293087,20,15,10
2614,649,293088,20,15,29
2615,651,293090,20,15,29
2616,652,293091,20,15,27
2617,653,293092,20,15,27
2618,664,293102,20,15,27
2619,666,293104,20,15,27
2620,670,293108,20,15,33
2621,673,293111,20,25,33
2622,674,293112,20,25,33
2623,676,293114,20,15,29
2624,679,293117,20,15,27
2625,680,293118,20,2,33
2626,681,293119,20,15,27
2627,682,293120,20,15,33
2628,683,293121,20,15,27
2629,684,293122,20,15,27
2630,686,293124,20,15,27
2631,688,293125B,20,15,27
2632,695,293132,20,15,27
2633,700,293137,20,15,27
2634,701,293138,20,15,27
2635,707,293144,20,15,27
2636,713,293150,20,15,33
2637,716,293153,20,15,27
2638,717,293154,20,15,27
2639,719,293156,20,15,33
2640,720,293157,20,15,33
2641,725,293161,20,15,33
2642,728,293164,20,15,27
2643,729,293165,20,15,29
2644,730,293166,20,25,33
2645,734,293170,20,15,27
2646,735,293171,20,25,33
2647,741,293178,20,2,33
2648,742,293179,20,25,33
2649,743,293180,20,15,27
2650,744,293181,20,15,29
2651,746,293183,20,15,27
2652,757,293193,20,15,27
2653,763,293201,20,15,27
2654,769,293207,20,2,33
2655,777,294007,20,2,29
2656,778,294008,20,2,29
2657,808,294038,20,2,33
2658,816,294046,20,2,33
2659,881,294111,20,2,29
2660,882,294112,20,2,29
2661,893,294122,20,2,29
2662,894,294123,20,2,33
2663,899,294128,20,2,33
2664,906,294135,20,2,29
2665,918,294147,20,2,29
2666,940,294169,20,2,29
2667,5038,2090111,20,31,10
2668,944,294173,20,15,29
2669,947,294176,20,2,29
2670,949,294178,20,2,33
2671,5047,2090224,20,3,5
2672,5048,2090225,20,31,5
2673,5049,2090226,20,31,5
2674,954,294183,20,2,29
2675,955,294184,20,2,29
2676,7099,3850001,20,31,24
2677,957,294186,20,2,33
2678,5053,2090232,20,31,5
2679,7100,3850002,20,31,24
2680,7101,3850003,20,31,24
2681,7102,3850004,20,31,24
2682,5058,2090315,20,31,10
2683,5059,2090316,20,31,10
2684,7103,3850006,20,31,24
2685,7104,3850007,20,31,24
2686,5062,2090330,20,31,10
2687,5063,2090332,20,31,10
2688,5067,2090336,20,31,10
2689,5069,2090339,20,31,10
2690,5074,2090417,20,31,5
2691,981,294211,20,2,33
2692,5077,2090420,20,31,5
2693,983,310102,20,15,27
2694,984,310201,20,34,27
2695,985,310302,20,34,27
2696,986,310303,20,34,27
2697,987,310304,20,31,27
2698,988,310401,20,15,27
2699,5078,2090421A,20,31,10
2700,5079,2090421B,20,31,5
2701,5086,2090447,20,31,5
2702,3695,1710001,20,15,27
2703,3696,1710002,20,15,27
2704,3697,1710003,20,15,27
2705,3698,1710004,20,15,27
2706,3699,1710005,20,15,27
2707,3700,1710006,20,34,27
2708,3701,1710007,20,15,27
2709,3702,1710008,20,34,27
2710,3703,1710009,20,34,27
2711,3704,1710010,20,15,27
2712,3705,1710012,20,15,27
2713,3706,1710013,20,15,27
2714,3707,1710015,20,15,27
2715,5832,2591010,20,15,27
2716,5833,2591110,20,15,27
2717,5834,2592020,20,15,27
2718,5835,2592080,20,15,27
2719,5836,2592120A,20,15,27
2720,5837,2592120B,20,15,27
2721,5838,2593030,20,15,27
2722,5839,2593040,20,15,27
2723,5840,2593060,20,15,27
2724,5841,2594050,20,15,27
2725,5842,2594070,20,15,27
2726,5843,2594100,20,15,27
2727,5856,2650101,20,15,27
2728,5857,2650107,20,15,24
2729,5858,2650109,20,15,27
2730,5859,2650113,20,15,27
2731,5860,2650118,20,15,27
2732,5861,2650119,20,15,27
2733,5862,2650202,20,15,24
2734,5863,2650211,20,15,24
2735,5864,2650215,20,15,27
2736,5865,2650220,20,15,27
2737,5866,2650303,20,15,27
2738,5867,2650308,20,15,27
2739,5868,2650312,20,15,27
2740,5869,2650314,20,15,27
2741,5870,2650404,20,31,27
2742,5871,2650405,20,31,24
2743,5872,2650406,20,15,27
2744,5873,2650410,20,31,24
2745,5874,2650416,20,15,27
2746,5875,2650417,20,15,27
2747,1794,910101,20,15,10
2748,1795,910102,20,15,27
2749,1796,910103,20,15,27
2750,1797,910104,20,15,27
2751,1798,910105A,20,15,27
2752,1799,910105B,20,15,27
2753,1800,910105C,20,15,27
2754,1801,910105D,20,15,27
2755,1802,910106A,20,15,27
2756,1803,910106B,20,15,27
2757,1804,910107,20,15,27
2758,1807,910202B,20,15,10
2759,1808,910203A,20,15,10
2760,1809,910203B,20,15,27
2761,1810,910203C,20,15,27
2762,1811,910204,20,15,27
2763,1812,910205,20,15,27
2764,1813,910206,20,15,27
2765,1814,910207,20,15,27
2766,1815,910208,20,15,27
2767,1820,910305,20,31,10
2768,1822,910401,20,15,10
2769,1823,910402,20,15,10
2770,1824,910403,20,15,27
2771,1825,910404,20,31,10
2772,1826,910405,20,15,27
2773,1827,910406,20,15,10
2774,1828,910407,20,15,10
2775,8260,4530102,16,11,5
2776,8265,4530107,16,35,10
2777,8267,4530109,16,11,3
2778,8268,4530110,16,11,5
2779,8269,4530111,16,11,5
2780,8270,4530112,16,35,5
2781,8271,4530113,16,35,5
2782,6246,3090001,16,30,11
2783,6247,3090002,16,30,11
2784,6248,3090003,16,30,11
2785,6249,3090004,16,30,11
2786,6250,3090005,16,30,11
2787,6251,3090006,16,30,11
2788,6252,3090007,16,30,11
2789,6253,3090008,16,30,11
2790,6254,3090009,16,30,11
2791,6255,3090010,16,30,11
2792,6256,3090011,16,30,11
2793,6257,3090012,16,30,11
2794,6258,3090013,16,30,11
2795,6259,3090014,16,30,11
2796,6260,3090015,16,30,11
2797,6261,3090016,16,30,11
2798,6262,3090017,16,30,11
2799,6263,3090018,16,30,11
2800,6264,3090019,16,30,11
2801,6265,3090020,16,30,11
2802,6266,3090021,16,30,11
2803,6267,3090022,16,30,11
2804,6268,3090023,16,30,11
2805,6269,3090024,16,30,18
2806,6270,3090025,16,30,11
2807,6271,3090026,16,30,11
2808,6272,3090027,16,30,11
2809,6273,3090028,16,30,11
2810,6274,3090029,16,30,11
2811,6275,3090030,16,30,11
2812,6276,3090031,16,30,11
2813,6277,3090032,16,30,11
2814,6278,3090033,16,30,11
2815,6279,3090034,16,30,11
2816,8328,4530215,16,11,5
2817,8329,4530216,16,11,5
2818,6280,3090035,16,30,11
2819,6281,3090036,16,30,11
2820,6282,3090037,16,30,11
2821,6283,3090038,16,30,11
2822,6284,3090039,16,30,11
2823,6285,3090040,16,30,11
2824,6286,3090041,16,30,11
2825,6287,3090042,16,30,11
2826,6288,3090043,16,30,11
2827,6289,3090044,16,30,11
2828,6292,3090047,16,30,11
2829,6293,3090048,16,30,11
2830,6294,3090049,16,30,11
2831,6290,3090045,16,30,11
2832,6291,3090046,16,30,11
2833,6295,3090050,16,30,11
2834,6296,3090051,16,30,11
2835,6297,3090052,16,30,11
2836,6298,3090053,16,30,11
2837,6301,3090056,16,30,11
2838,6302,3090057,16,30,11
2839,6303,3090058,16,30,11
2840,6299,3090054,16,30,11
2841,6305,3090060,16,30,11
2842,6306,3090061,16,30,11
2843,6307,3090062,16,30,11
2844,6308,3090063,16,30,11
2845,6309,3090064,16,30,11
2846,6310,3090065,16,30,11
2847,6311,3090066,16,30,11
2848,6312,3090067,16,30,11
2849,169,214018,16,35,10
2850,6313,3090068,16,30,11
2851,6314,3090069,16,30,11
2852,6315,3090070,16,30,11
2853,6316,3090071,16,30,18
2854,8366,4530254,16,11,3
2855,6317,3090072,16,30,11
2856,6318,3090073,16,30,11
2857,8369,4530259,16,11,3
2858,6319,3090074,16,30,11
2859,6320,3090075,16,30,11
2860,6321,3090076,16,30,18
2861,6322,3090077,16,30,11
2862,6323,3090078,16,30,11
2863,6324,3090079,16,30,11
2864,6325,3090080,16,30,11
2865,6326,3090081,16,30,11
2866,6327,3090082,16,30,11
2867,6328,3090083,16,30,11
2868,6330,3090085,16,30,11
2869,6331,3090086,16,30,11
2870,6334,3090089,16,30,11
2871,6332,3090087,16,30,11
2872,6333,3090088,16,30,11
2873,6335,3090090,16,30,11
2874,6336,3090091,16,30,11
2875,8384,4530305,16,11,3
2876,8406,4530328,16,11,3
2877,8423,4530345,16,11,3
2878,6468,3310101,16,35,18
2879,6469,3310105,16,35,3
2880,6470,3310203,16,35,18
2881,6471,3310207,16,35,3
2882,6472,3310210,16,35,18
2883,6473,3310212,16,35,18
2884,6474,3310316,16,35,18
2885,6475,3310317,16,35,18
2886,6476,3310318,16,35,0
2887,6477,3310419,16,35,3
2888,6478,3310420,16,35,3
2889,8295,4530137,16,35,3
2890,8301,4530145,16,11,5
2891,8303,4530148,16,11,5
2892,8311,4530160,16,11,5
2893,8312,4530161,16,11,3
2894,8313,4530163,16,35,3
2895,8318,4530205,16,11,3
2896,8320,4530207,16,11,3
2897,8332,4530219,16,11,5
2898,6300,3090055,16,30,11
2899,8338,4530225,16,11,5
2900,8339,4530226,16,35,5
2901,6304,3090059,16,30,11
2902,7153,3950001,16,30,18
2903,7154,3950002,16,35,18
2904,8342,4530229,16,11,5
2905,7155,3950003,16,35,18
2906,7156,3950004,16,35,11
2907,7157,3950005,16,30,18
2908,7159,3950007,16,35,18
2909,7160,3950008,16,35,11
2910,7161,3950011,16,35,18
2911,7162,3950013,16,35,18
2912,7163,3950016,16,35,11
2913,7164,3950018,16,35,11
2914,7165,3950019,16,35,11
2915,7166,3950022,16,35,18
2916,7167,3950023,16,35,18
2917,1112,410001,16,35,0
2918,1113,410002,16,35,0
2919,1114,410003,16,35,18
2920,1115,410004,16,35,18
2921,1116,410005,16,35,18
2922,1117,410006,16,35,18
2923,1118,410007,16,35,18
2924,1119,410008,16,35,0
2925,1120,410009,16,35,0
2926,1121,410010,16,35,0
2927,1122,410011,16,35,18
2928,1123,410012,16,35,18
2929,1124,410013,16,35,18
2930,1125,410014,16,35,18
2931,1126,410015,16,35,18
2932,1127,410016,16,35,18
2933,1128,410017,16,35,18
2934,1129,410018,16,35,18
2935,1130,410019,16,35,18
2936,1131,410020,16,35,0
2937,1132,410021,16,35,18
2938,1133,410022,16,35,18
2939,1134,410023,16,35,18
2940,1135,410024,16,35,18
2941,1136,410025,16,35,18
2942,1137,410026,16,35,18
2943,1138,410027,16,35,18
2944,1139,410028,16,35,0
2945,1140,410029,16,35,0
2946,1141,410030,16,35,18
2947,1142,410031,16,35,0
2948,1143,410032,16,35,0
2949,1144,410033,16,35,0
2950,1145,410034,16,35,18
2951,1146,410035,16,35,0
2952,1147,410036,16,35,18
2953,1148,410037,16,35,18
2954,1149,410038,16,35,18
2955,1150,410039,16,35,0
2956,1151,410040,16,35,18
2957,1152,410041,16,35,0
2958,1153,410042,16,35,18
2959,1154,410043,16,35,18
2960,1155,410044,16,35,18
2961,1156,410045,16,35,18
2962,1157,410046,16,35,18
2963,1158,410047,16,35,18
2964,1159,410048,16,35,18
2965,1160,410049,16,35,0
2966,1161,410052,16,35,18
2967,1162,410053,16,35,18
2968,1163,410056,16,35,18
2969,1164,410057,16,35,18
2970,1165,410058,16,35,18
2971,1166,410059,16,35,0
2972,1167,410060,16,35,18
2973,1168,410061,16,35,18
2974,1169,410062,16,35,18
2975,1170,410063,16,35,18
2976,1171,410064,16,35,18
2977,1172,410065,16,35,0
2978,1173,410067,16,35,18
2979,1174,410068,16,35,0
2980,1175,410069A,16,35,0
2981,1176,410069B,16,35,0
2982,1177,410070,16,35,18
2983,1178,410071,16,35,0
2984,1179,410072,16,35,0
2985,1180,410074,16,35,0
2986,1181,410077,16,35,18
2987,1182,410078,16,35,18
2988,1183,410079,16,35,18
2989,1184,410080A,16,35,0
2990,1185,410080B,16,35,0
2991,1186,410081,16,35,18
2992,1187,410082,16,35,0
2993,1188,410083,16,35,0
2994,7158,3950006,16,35,18
2995,1229,510113,16,35,0
2996,1230,510114,16,35,0
2997,1231,510203,16,35,18
2998,1232,510204,16,35,0
2999,1233,510207,16,35,18
3000,1234,510211,16,35,0
3001,1235,510215,16,35,0
3002,1236,510301,16,35,0
3003,1237,510305,16,35,0
3004,1238,510308,16,35,18
3005,1239,510309,16,35,0
3006,1240,510406,16,35,0
3007,1241,510410,16,35,0
3008,3317,1450101,16,30,18
3009,3318,1450104,16,30,18
3010,3319,1450105,16,30,18
3011,3320,1450201,16,30,18
3012,3321,1450203,16,30,18
3013,3322,1450204,16,30,18
3014,3323,1450301,16,30,18
3015,3324,1450302,16,30,18
3016,3325,1450303,16,30,18
3017,3326,1450304,16,30,18
3018,3327,1450403,16,30,18
3019,3328,1450404,16,30,18
3020,3329,1450405,16,30,18
3021,3563,1610001,16,1,11
3022,3564,1610002,16,1,11
3023,3565,1610003,16,1,11
3024,3566,1610004,16,1,11
3025,3567,1610005,16,1,11
3026,3568,1610006,16,1,11
3027,3569,1610007,16,1,11
3028,3570,1610008,16,26,11
3029,3571,1610009,16,1,11
3030,3572,1610010,16,1,11
3031,3573,1610011,16,1,11
3032,3574,1610012,16,1,11
3033,3575,1610013,16,1,11
3034,3576,1610014,16,1,11
3035,3577,1610015,16,1,11
3036,6329,3090084,16,30,11
3037,8372,4530263,16,11,3
3038,8374,4530267,16,11,3
3039,6001,2870301,16,35,0
3040,6002,2870302,16,35,3
3041,6003,2870303,16,35,3
3042,6009,2870405,16,35,0
3043,6016,2890007,16,35,11
3044,6017,2890008,16,35,11
3045,6018,2890009,16,35,11
3046,6019,2890010,16,1,11
3047,6020,2890011,16,1,11
3048,6021,2890012,16,1,11
3049,6022,2890013,16,1,11
3050,6024,289001A,16,1,11
3051,6025,289005A,16,35,11
3052,6026,289014A,16,1,11
3053,6057,2930101,16,35,11
3054,6058,2930102,16,35,18
3055,6059,2930103,16,35,18
3056,6060,2930104,16,35,11
3057,6061,2930201,16,30,11
3058,6062,2930202,16,30,11
3059,6063,2930203,16,30,11
3060,6064,2930204,16,30,18
3061,6065,2930205,16,30,11
3062,6066,2930206,16,30,11
3063,6067,2930301,16,1,11
3064,6068,2930302,16,1,11
3065,6069,2930303,16,30,18
3066,6070,2930304,16,30,11
3067,6071,2930305,16,30,11
3068,6072,2930401,16,1,11
3069,6073,2930402,16,35,11
3070,6074,2930403,16,1,11
3071,6075,2930404,16,1,11
3072,6076,2930405,16,1,11
3073,6077,2930406,16,1,11
3074,5124,2150002,33,29,25
3075,5125,2150003,33,29,25
3076,5126,2150004,33,29,35
3077,5145,2150023,33,29,25
3078,5161,2150039,33,29,25
3079,5162,2150040,33,29,25
3080,5167,2150045,33,29,25
3081,5177,2150055,33,29,25
3082,5181,2150059,33,29,35
3083,5193,2150071A,33,29,25
3084,5194,2150071B,33,29,25
3085,5200,2150077,33,29,35
3086,7250,4090102,33,18,13
3087,7252,4090104,33,18,13
3088,7253,4090105,33,18,24
3089,5214,2150091,33,29,35
3090,7265,4090117,33,18,24
3091,7266,4090118,33,18,24
3092,7270,4090122,33,18,24
3093,7272,4090124,33,18,13
3094,5235,2150111,33,29,25
3095,5237,2150113,33,29,25
3096,5238,2150114,33,29,25
3097,5241,2150117,33,29,25
3098,5242,2150118,33,29,35
3099,5244,2150120,33,29,25
3100,5245,2150121,33,29,25
3101,5247,2150123,33,29,35
3102,5251,2150127,33,29,35
3103,5261,2150137,33,29,35
3104,5279,2150155,33,29,25
3105,5280,2150156,33,29,25
3106,5295,2150171,33,29,25
3107,5296,2150172,33,29,35
3108,5297,2150173,33,29,25
3109,5298,2150174,33,29,25
3110,177,250001,33,18,13
3111,5300,2150176,33,29,35
3112,5301,2150177A,33,29,35
3113,5302,2150177B,33,29,35
3114,5303,2150178,33,29,35
3115,178,250002,33,31,24
3116,179,250003,33,18,13
3117,180,250004,33,18,13
3118,181,250005,33,31,29
3119,182,250006,33,18,13
3120,183,250008,33,31,13
3121,184,250009,33,31,13
3122,185,250010,33,18,13
3123,186,250011,33,31,29
3124,187,250012,33,31,24
3125,188,250013,33,31,13
3126,189,250014,33,18,13
3127,190,250016,33,18,13
3128,191,250017,33,31,13
3129,192,250018,33,31,13
3130,193,250019,33,18,13
3131,5311,2150186,33,29,25
3132,5324,2150196,33,29,25
3133,5360,2150229,33,29,35
3134,5363,2150232,33,29,25
3135,5366,2150235,33,29,25
3136,5369,2150238,33,29,25
3137,5383,2150251,33,29,25
3138,5387,2150255,33,29,35
3139,1334,610001,33,0,25
3140,1335,610002,33,0,25
3141,1336,610003,33,0,25
3142,1337,610004,33,0,25
3143,1338,610005,33,0,25
3144,1339,610006,33,0,25
3145,1340,610007,33,0,25
3146,1341,610008,33,0,25
3147,1342,610009,33,0,25
3148,1343,610010,33,0,25
3149,1344,610011,33,0,25
3150,1345,610012,33,0,25
3151,1346,610013,33,0,25
3152,1347,610014,33,0,25
3153,1348,610015,33,0,25
3154,1349,610016,33,0,25
3155,1350,610017,33,0,25
3156,1351,610018,33,0,25
3157,1352,610019,33,0,25
3158,1353,610020,33,0,25
3159,1354,610021,33,0,25
3160,1355,610022,33,0,25
3161,1356,610023,33,29,25
3162,1357,610024,33,29,25
3163,1358,610025,33,0,25
3164,1359,610026,33,29,35
3165,1360,610027,33,0,25
3166,1361,610028,33,0,25
3167,1362,610029,33,29,25
3168,1363,610030,33,0,25
3169,1364,610031,33,0,25
3170,1365,610032,33,0,25
3171,1366,610033,33,0,25
3172,1367,610034,33,0,25
3173,1368,610035,33,0,25
3174,1369,610036,33,29,25
3175,1370,610037,33,0,25
3176,1371,610038,33,0,25
3177,1372,610039,33,0,25
3178,1373,610040,33,0,25
3179,1374,610041,33,0,25
3180,1375,610042,33,0,25
3181,1376,610043,33,0,25
3182,1377,610044,33,0,25
3183,1378,610045,33,0,25
3184,1379,610046,33,0,25
3185,1380,610047,33,0,25
3186,1381,610048,33,0,25
3187,1382,610049,33,0,25
3188,1383,610050,33,0,25
3189,1384,610051,33,0,25
3190,1385,610052,33,0,25
3191,1386,610053,33,0,25
3192,1387,610054,33,0,25
3193,1388,610055,33,0,35
3194,1389,610056,33,0,25
3195,1390,610057,33,0,25
3196,1391,610058,33,0,35
3197,1392,610059,33,0,25
3198,1393,610060,33,0,25
3199,1394,610061,33,0,25
3200,1395,610062,33,0,25
3201,1396,610063,33,0,25
3202,1397,610064,33,0,25
3203,1398,610065,33,0,25
3204,1399,610066,33,0,25
3205,1400,610067,33,0,25
3206,1401,610068,33,0,25
3207,1402,610069,33,0,25
3208,1403,610070,33,0,25
3209,1404,610071,33,0,25
3210,1405,610072,33,0,25
3211,1406,610073,33,0,25
3212,1407,610074,33,0,25
3213,1408,610075,33,0,25
3214,1409,610076,33,0,25
3215,1410,610077,33,0,25
3216,1411,610078,33,0,25
3217,1412,610079,33,0,25
3218,1413,610080,33,0,25
3219,1414,610081,33,0,25
3220,1415,610082,33,0,25
3221,1416,610083,33,0,25
3222,1417,610084,33,0,25
3223,1418,610085,33,29,25
3224,1419,610086,33,0,25
3225,1420,610087,33,0,25
3226,1421,610095,33,0,25
3227,1422,610096,33,0,25
3228,1423,610097,33,0,25
3229,1424,610098,33,0,25
3230,1425,610099,33,0,25
3231,1426,610100,33,0,25
3232,1427,610101,33,0,25
3233,1428,610102,33,0,25
3234,1429,610103,33,0,25
3235,1430,610104,33,0,25
3236,1431,610105,33,0,25
3237,1432,610106,33,0,25
3238,1433,610107,33,0,25
3239,1434,610108,33,0,25
3240,1435,610109,33,0,25
3241,5719,2490001,33,18,24
3242,5720,2490002,33,18,24
3243,5721,2490003,33,18,24
3244,5722,2490004,33,0,25
3245,5723,2490005,33,18,25
3246,5724,2490006,33,18,24
3247,5725,2490007,33,18,24
3248,5726,2490008,33,18,24
3249,5727,2490009,33,18,24
3250,5728,2490010,33,18,24
3251,5729,2490011,33,0,25
3252,5730,2490012,33,18,24
3253,5731,2490013,33,18,24
3254,5732,2490014,33,0,25
3255,5733,2490015,33,18,24
3256,5734,2490016,33,18,24
3257,5735,2490017,33,18,24
3258,5736,2490018,33,18,24
3259,5737,2490019,33,18,24
3260,5738,2490020,33,18,24
3261,5739,2490022,33,18,24
3262,3712,1750011,33,18,13
3263,3713,1750012,33,18,13
3264,3714,1750021,33,18,13
3265,3715,1750022,33,31,29
3266,3716,1750031,33,31,13
3267,3717,1750032,33,31,13
3268,3718,1750041,33,31,13
3269,3719,1750042,33,31,13
3270,3720,1750043,33,31,13
3271,3724,1770005,33,3,13
3272,3728,1770010,33,31,13
3273,3731,1770013,33,31,13
3274,3732,1770014,33,31,13
3275,3733,1770015,33,31,13
3276,3734,17704/6,33,31,13
3277,8884,4890001,33,0,25
3278,8885,4890002A,33,0,25
3279,8886,4890002B,33,0,25
3280,8887,4890003,33,0,25
3281,8888,4890004,33,0,25
3282,8889,4890005,33,0,25
3283,8890,4890006,33,0,25
3284,8891,4890007,33,0,25
3285,8892,4890008,33,0,25
3286,8893,4890009,33,0,25
3287,8894,4890010,33,0,25
3288,8895,4890011,33,0,25
3289,8896,4890012,33,0,25
3290,5844,2610001,33,0,25
3291,5845,2610002,33,0,25
3292,5846,2610003,33,0,25
3293,5847,2610004,33,0,25
3294,5848,2610005,33,0,25
3295,5849,2610006,33,0,25
3296,5892,2730011,33,0,25
3297,5893,2730012,33,0,25
3298,5894,2730013,33,0,25
3299,5895,2730014,33,0,25
3300,5896,2730021,33,0,25
3301,5897,2730022,33,0,25
3302,5898,2730023,33,0,25
3303,5899,2730024,33,18,25
3304,5900,2730031,33,0,25
3305,5901,2730032,33,0,25
3306,5902,2730033,33,0,25
3307,5903,2730034,33,0,25
3308,5904,2730035,33,0,25
3309,5905,2730041,33,0,25
3310,5906,2730042,33,0,25
3311,5907,2730043,33,0,25
3312,5908,2730044,33,0,25
3313,5909,2730045,33,0,25
3314,2963,1230101,33,31,13
3315,2964,1230102,33,31,13
3316,2965,1230201,33,3,13
3317,2966,1230202,33,3,13
3318,2967,1230203,33,3,13
3319,2968,1230301,33,31,13
3320,2969,1230302,33,31,13
3321,2970,1230303,33,31,29
3322,2971,1230401,33,31,13
3323,2972,1230402,33,31,13
3324,194,270101,30,30,18
3325,195,270102,30,35,18
3326,196,270103,30,35,3
3327,197,270104,30,30,18
3328,198,270105,30,35,18
3329,199,270106,30,30,3
3330,200,270107,30,35,3
3331,201,270108,30,35,3
3332,202,270109,30,30,27
3333,203,270110,30,30,27
3334,204,270111,30,30,3
3335,205,270113,30,35,3
3336,206,270201,30,30,3
3337,207,270202,30,30,3
3338,208,270203,30,35,3
3339,209,270204,30,30,3
3340,210,270205,30,30,3
3341,211,270206,30,30,27
3342,212,270207,30,30,27
3343,213,270208,30,30,3
3344,214,270209,30,30,3
3345,215,270210,30,35,3
3346,216,270301,30,30,18
3347,217,270302,30,30,18
3348,218,270303,30,30,18
