,Index,GEOID,Seed1,Seed2,Seed3
4340,402,292006,19,28,4
4341,405,292009,19,28,4
4342,406,292010,19,9,34
4343,407,292011,19,28,4
4344,408,292012,19,28,4
4345,409,292013,19,28,4
4346,410,292014,19,28,4
4347,411,292015,19,28,4
4348,412,292016,19,28,4
4349,413,292017,19,28,4
4350,414,292018,19,9,4
4351,415,292019,19,28,4
4352,416,292020,19,28,4
4353,417,292021,19,28,4
4354,418,292022,19,28,4
4355,419,292023,19,28,4
4356,420,292024,19,28,4
4357,421,292025,19,28,4
4358,422,292026,19,28,4
4359,423,292027,19,28,4
4360,424,292028,19,28,4
4361,425,292029,19,28,4
4362,426,292030,19,28,4
4363,427,292031,19,9,4
4364,428,292032,19,28,4
4365,432,292036,19,9,4
4366,433,292037,19,28,4
4367,434,292038,19,9,34
4368,436,292040,19,28,4
4369,437,292041,19,28,4
4370,438,292042,19,28,4
4371,439,292043,19,28,4
4372,440,292044,19,28,4
4373,441,292045,19,28,4
4374,442,292046,19,28,4
4375,443,292047,19,28,4
4376,444,292048,19,28,4
4377,445,292049,19,28,4
4378,446,292050,19,28,4
4379,448,292052,19,28,4
4380,449,292053,19,9,4
4381,450,292054,19,9,34
4382,452,292056,19,9,4
4383,453,292057,19,28,4
4384,454,292058,19,28,4
4385,455,292059,19,28,4
4386,456,292060,19,28,4
4387,457,292061,19,28,4
4388,458,292062,19,28,4
4389,462,292064,19,28,4
4390,463,292065,19,3,33
4391,464,292066,19,28,4
4392,465,292067,19,28,4
4393,466,292068,19,28,4
4394,467,292069,19,28,4
4395,470,292072,19,28,4
4396,471,292073,19,28,4
4397,472,292074,19,28,4
4398,474,292076,19,28,4
4399,475,292077,19,28,4
4400,476,292078,19,28,4
4401,478,292080,19,28,4
4402,479,292081,19,28,4
4403,480,292082,19,9,4
4404,481,292083,19,28,4
4405,482,292084,19,28,4
4406,483,292085,19,28,4
4407,484,292086,19,28,4
4408,485,292087,19,28,4
4409,486,292088,19,28,4
4410,488,292090,19,28,4
4411,489,292091,19,28,4
4412,490,292092,19,9,4
4413,491,292093,19,3,4
4414,495,292096,19,28,4
4415,496,292097,19,3,4
4416,497,292098,19,3,4
4417,498,292099,19,28,4
4418,499,292100,19,28,4
4419,500,292101,19,3,33
4420,501,292102,19,28,4
4421,505,292106,19,28,4
4422,506,292107,19,3,33
4423,507,292108,19,28,4
4424,509,292110,19,28,4
4425,510,292111,19,28,4
4426,511,292112,19,28,4
4427,513,292114,19,9,4
4428,517,292118,19,9,4
4429,518,292119,19,28,4
4430,520,292121,19,9,34
4431,521,292122,19,28,4
4432,522,292123,19,28,4
4433,523,292124,19,28,4
4434,524,292125,19,3,33
4435,525,292126,19,28,4
4436,526,292127,19,28,4
4437,527,292128,19,28,4
4438,529,292130,19,28,4
4439,532,292133,19,28,4
4440,533,292134,19,28,4
4441,534,292135,19,9,34
4442,535,292136,19,3,33
4443,536,292137,19,9,34
4444,537,292138,19,9,34
4445,538,292139,19,28,4
4446,539,292140,19,28,4
4447,540,292141,19,28,4
4448,541,292142,19,28,4
4449,542,292143,19,28,4
4450,543,292144,19,9,34
4451,544,292145,19,28,4
4452,545,292146,19,28,4
4453,546,292147,19,3,4
4454,547,292148,19,28,4
4455,549,292150,19,9,34
4456,550,292151,19,28,4
4457,552,292153,19,28,4
4458,555,292155,19,9,34
4459,557,292157,19,28,4
4460,559,292159,19,28,4
4461,562,293002,19,28,4
4462,563,293003,19,28,4
4463,564,293004,19,9,34
4464,568,293008,19,3,33
4465,569,293009,19,3,33
4466,574,293014,19,9,4
4467,575,293015,19,28,4
4468,576,293016,19,28,4
4469,584,293023,19,28,4
4470,590,293029,19,3,33
4471,593,293032,19,28,4
4472,596,293035,19,3,4
4473,597,293036,19,3,33
4474,598,293037,19,28,4
4475,599,293038,19,9,34
4476,612,293051,19,3,33
4477,615,293054,19,28,4
4478,617,293056,19,3,33
4479,619,293058,19,3,33
4480,635,293074,19,3,33
4481,656,293095,19,3,33
4482,658,293096B,19,3,33
4483,660,293098,19,3,33
4484,661,293099,19,3,33
4485,663,293101,19,3,33
4486,668,293106,19,3,33
4487,669,293107,19,28,4
4488,671,293109,19,28,4
4489,675,293113,19,3,33
4490,678,293116,19,28,4
4491,690,293127,19,3,4
4492,692,293129,19,3,33
4493,694,293131,19,9,34
4494,696,293133,19,28,4
4495,697,293134,19,3,33
4496,699,293136,19,28,4
4497,702,293139,19,28,4
4498,703,293140,19,28,4
4499,704,293141,19,28,4
4500,705,293142,19,3,33
4501,706,293143,19,3,33
4502,709,293146,19,3,4
4503,710,293147,19,28,4
4504,712,293149,19,3,33
4505,715,293152,19,3,4
4506,721,293158A,19,3,33
4507,722,293158B,19,3,33
4508,724,293160,19,3,33
4509,726,293162,19,28,4
4510,731,293167,19,28,4
4511,732,293168,19,3,33
4512,733,293169,19,3,33
4513,736,293172,19,3,4
4514,739,293175,19,28,4
4515,740,293176,19,3,33
4516,745,293182,19,28,4
4517,748,293185A,19,3,33
4518,749,293185B,19,3,33
4519,750,293186,19,3,33
4520,751,293187,19,3,33
4521,752,293188A,19,3,33
4522,753,293188B,19,3,33
4523,754,293189,19,3,33
4524,755,293190,19,3,33
4525,756,293191,19,3,33
4526,759,293195,19,3,33
4527,761,293198,19,3,33
4528,8206,4490001,3,29,20
4529,8207,4490002,3,29,20
4530,8208,4490003,3,29,20
4531,8209,4490004,3,29,20
4532,8210,4490005,3,29,20
4533,8211,4490006,3,29,20
4534,8212,4490007,3,29,20
4535,8213,4490008,3,29,20
4536,8214,4490009,3,29,20
4537,8215,4490010,3,29,20
4538,8216,4490011,3,29,20
4539,8217,4490012,3,29,20
4540,8218,4490014,3,29,20
4541,8219,4490015,3,29,20
4542,8220,4490016,3,29,20
4543,8221,4490017,3,29,20
4544,8222,4490018,3,29,20
4545,8223,4490019,3,29,20
4546,8224,4490020,3,29,20
4547,6347,3150001,3,20,15
4548,6348,3150002,3,20,15
4549,6349,3150003,3,20,15
4550,6350,3150004,3,20,15
4551,6351,3150005,3,20,15
4552,6352,3150006,3,20,20
4553,6353,3150007,3,20,15
4554,6354,3150008,3,20,15
4555,6355,3150009,3,20,15
4556,6356,3150010,3,20,15
4557,7175,397002A,3,13,21
4558,7176,397002B,3,13,31
4559,8543,4590001,3,20,15
4560,8544,4590002,3,20,15
4561,8545,4590003,3,20,15
4562,8546,4590004,3,20,15
4563,8547,4590005,3,29,15
4564,8548,4590006,3,20,15
4565,8549,4590007,3,20,15
4566,8550,4590008,3,29,20
4567,8554,4590012,3,20,20
4568,8555,4590013,3,29,20
4569,8556,4590014,3,20,20
4570,8557,4590015,3,20,20
4571,8558,4590016,3,20,15
4572,8562,4590020,3,20,15
4573,8563,4590021,3,20,15
4574,6628,3430101,3,29,20
4575,6629,3430102,3,29,20
4576,6630,3430103,3,29,20
4577,6631,3430202,3,29,20
4578,6632,3430203,3,29,15
4579,6633,3430302,3,29,20
4580,6634,3430303,3,29,20
4581,6635,3430401,3,29,20
4582,2766,1190001,3,29,20
4583,2767,1190003,3,29,20
4584,2768,1190004,3,29,20
4585,2769,1190005,3,29,20
4586,2770,1190007,3,29,20
4587,2771,1190009,3,29,20
4588,2772,1190010,3,29,20
4589,7064,3790101,3,29,3
4590,7065,3790102,3,29,3
4591,7066,3790203,3,29,3
4592,7067,3790204,3,29,3
4593,7068,3790305,3,29,3
4594,7069,3790306,3,29,3
4595,7070,3790407,3,29,3
4596,7071,3790408,3,29,3
4597,7105,3870001,3,29,20
4598,7106,3870002,3,29,3
4599,7107,3870003,3,29,20
4600,7108,3870004,3,29,20
4601,7109,3870005,3,29,20
4602,7110,3870007,3,29,3
4603,7111,3870009,3,29,20
4604,7112,3870010,3,29,20
4605,7113,3870011,3,29,3
4606,7114,3870013,3,29,3
4607,7115,3870014,3,29,3
4608,7116,3870017,3,29,3
4609,7117,3870018,3,29,3
4610,7118,3870019,3,29,20
4611,7119,3870020,3,29,3
4612,7120,3870021,3,29,20
4613,7121,3870024,3,29,3
4614,7122,3870027,3,29,20
4615,7123,3870028,3,29,20
4616,7124,3870029,3,29,20
4617,7125,3870030,3,29,20
4618,7126,3870031,3,29,20
4619,1007,370007,3,29,20
4620,1008,370009,3,29,20
4621,1009,370010,3,29,20
4622,1010,370011,3,29,20
4623,1011,370012,3,29,20
4624,1012,370013,3,29,20
4625,1013,370014,3,29,20
4626,1014,370015,3,29,20
4627,1015,370016,3,29,20
4628,1016,370017,3,29,20
4629,1017,370018,3,29,20
4630,1018,370019,3,29,20
4631,1019,37001A,3,29,20
4632,1020,37001B,3,29,20
4633,1021,370020,3,29,20
4634,1022,370021,3,29,20
4635,1023,370022,3,29,20
4636,1024,370024,3,29,20
4637,1025,370025,3,29,20
4638,1026,370027,3,29,20
4639,1027,370028,3,29,20
4640,1028,370029,3,29,20
4641,1029,37002A,3,29,20
4642,1030,37002B,3,29,20
4643,1031,37002C,3,29,20
4644,1032,37002D,3,29,20
4645,1033,370030,3,29,20
4646,1034,37003A,3,29,20
4647,1035,37003B,3,29,20
4648,1036,37004A,3,29,20
4649,1037,37004B,3,29,20
4650,1038,37004C,3,29,20
4651,1039,37004D,3,29,20
4652,1040,37004E,3,29,20
4653,1041,37005A,3,29,20
4654,1042,37005B,3,29,20
4655,1043,37005C,3,29,20
4656,1044,37006A,3,29,20
4657,1045,37006B,3,29,20
4658,1046,37008A,3,29,20
4659,1047,37008B,3,29,20
4660,1048,37008C,3,29,20
4661,7184,397004C,3,13,21
4662,5536,2310318,3,29,3
4663,5537,2310319,3,29,3
4664,5538,2310320,3,29,3
4665,5539,2310321,3,29,21
4666,7168,3970001,3,13,31
4667,7169,3970002,3,13,21
4668,7170,3970003,3,13,21
4669,7171,3970004,3,13,21
4670,7172,397001A,3,13,31
4671,7173,397001B,3,13,18
4672,7174,397001C,3,13,18
4673,3330,1470001,3,25,3
4674,3331,1470002,3,25,3
4675,3332,1470003,3,29,3
4676,3333,1470004,3,25,3
4677,3334,1470005,3,25,3
4678,3335,1470006,3,25,3
4679,3336,1470007,3,25,3
4680,3337,1470009,3,25,3
4681,3338,1470010,3,25,3
4682,3339,1470011,3,25,3
4683,3340,1470012,3,25,3
4684,3341,1470013,3,25,3
4685,3342,1470015,3,25,3
4686,3343,1470016,3,25,3
4687,3344,1470018,3,25,3
4688,3345,1470019,3,25,3
4689,7177,397002C,3,13,21
4690,7178,397003A,3,13,21
4691,7179,397003B,3,13,21
4692,7180,397003C,3,13,21
4693,7181,397003D,3,13,21
4694,7182,397004A,3,13,21
4695,7183,397004B,3,13,21
4696,5442,2230001,3,29,20
4697,5443,2230002,3,29,20
4698,5444,2230003,3,29,20
4699,5445,2230004,3,29,20
4700,5446,2230005,3,29,20
4701,5447,2230008,3,29,20
4702,5448,2230011,3,29,20
4703,5449,2230012,3,29,20
4704,5450,2230013,3,29,20
4705,5451,2230014,3,29,20
4706,5452,2230016,3,29,3
4707,5453,2230017,3,29,20
4708,5454,223001A,3,29,20
4709,5455,2230020,3,29,20
4710,5456,2230023,3,29,20
4711,5457,2230024,3,29,20
4712,5458,2230025,3,29,20
4713,5459,223002A,3,29,20
4714,5460,2230036,3,29,20
4715,5461,223003A,3,29,20
4716,5462,223004A,3,29,20
4717,5519,2310101,3,29,3
4718,5520,2310102,3,29,3
4719,5521,2310103,3,29,3
4720,5522,2310104,3,29,3
4721,5523,2310105,3,29,3
4722,5524,2310106,3,29,3
4723,5525,2310107,3,29,3
4724,5526,2310108,3,29,3
4725,5527,2310109,3,29,3
4726,5528,2310210,3,29,3
4727,5529,2310211,3,29,3
4728,5530,2310212,3,29,3
4729,5531,2310213,3,29,3
4730,1436,631001,3,29,20
4731,1437,632002,3,29,20
4732,1438,633003,3,29,20
4733,1439,634004,3,29,20
4734,5532,2310214,3,29,3
4735,5533,2310215,3,29,21
4736,5534,2310216,3,13,3
4737,5535,2310217,3,13,3
4738,5540,2310322,3,29,21
4739,5541,2310323,3,29,3
4740,5542,2310324,3,29,3
4741,5543,2310325,3,29,3
4742,5544,2310426,3,29,20
4743,5545,2310427,3,29,20
4744,5546,2310428,3,29,3
4745,5547,2310429,3,29,20
4746,5548,2310430,3,29,3
4747,5549,2310431,3,29,3
4748,5550,2310432,3,29,3
4749,5551,2310433,3,29,3
4750,5552,2310434,3,29,3
4751,1448,670001,3,29,20
4752,1449,670002,3,29,20
4753,1450,670004,3,29,20
4754,1451,670005,3,20,15
4755,1452,670006,3,29,20
4756,1453,670007,3,29,15
4757,1454,670009,3,29,20
4758,1455,670011,3,29,20
4759,1456,670012,3,29,20
4760,1457,670014,3,29,20
4761,1458,670015,3,29,20
4762,1459,670016,3,29,20
4763,1460,670017,3,29,20
4764,1461,670018,3,29,20
4765,1462,670019,3,29,20
4766,1463,670021,3,29,20
4767,1464,67013T,3,29,20
4768,1465,67020E,3,29,20
4769,3555,1590101,3,29,20
4770,3556,1590102,3,29,20
4771,3557,1590201,3,29,20
4772,3558,1590202,3,29,20
4773,3559,1590301,3,29,20
4774,3560,1590302,3,29,20
4775,3561,1590401,3,29,20
4776,3562,1590402,3,20,20
4777,1558,850011,3,25,3
4778,1560,850013,3,25,3
4779,1564,850017,3,25,3
4780,1565,850018,3,25,18
4781,1567,850020,3,25,3
4782,1569,850022,3,25,3
4783,1576,850029,3,25,3
4784,1580,850033,3,13,18
4785,1582,850035,3,13,18
4786,1584,850037,3,25,3
4787,1589,850042,3,13,21
4788,1640,850093,3,25,3
4789,3742,1810101,3,25,3
4790,3743,1810102,3,25,3
4791,3744,1810103,3,25,3
4792,3745,1810104,3,25,3
4793,3746,1810105,3,25,3
4794,3747,1810106,3,25,3
4795,3748,1810107,3,25,3
4796,3749,1810108A,3,25,3
4797,3750,1810108B,3,25,3
4798,1703,850154,3,25,3
4799,3751,1810201,3,25,3
4800,3752,1810202,3,25,3
4801,3753,1810203,3,25,3
4802,3754,1810204,3,25,32
4803,3755,1810205A,3,25,3
4804,1709,850160,3,25,3
4805,1710,850161,3,25,3
4806,1711,850162,3,25,3
4807,3756,1810205B,3,25,3
4808,3757,1810206,3,25,32
4809,3758,1810207,3,25,3
4810,3759,1810208,3,25,3
4811,3760,1810209,3,25,3
4812,3761,1810210,3,25,3
4813,3762,1810301,3,25,3
4814,3763,1810302,3,25,3
4815,3764,1810303,3,25,3
4816,3765,1810304,3,25,3
4817,3766,1810305,3,25,3
4818,3767,1810306,3,25,3
4819,3768,1810307,3,25,3
4820,3769,1810308,3,25,3
4821,3770,1810309,3,25,3
4822,3771,1810401,3,25,3
4823,3772,1810402,3,25,3
4824,1729,850180,3,25,18
4825,1730,850181,3,25,3
4826,3773,1810403,3,25,32
4827,3774,1810404,3,25,32
4828,3775,1810405,3,25,3
4829,3776,1810406,3,25,32
4830,3777,1810407,3,25,32
4831,3778,1810408A,3,25,32
4832,3779,1810408B,3,25,3
4833,3780,1810409,3,25,3
4834,1739,850190,3,25,3
4835,1741,850192,3,13,21
4836,1749,850200,3,13,3
4837,1751,850202,3,25,3
4838,5916,277001B,3,29,3
4839,5917,277001C,3,29,3
4840,5918,277001D,3,29,3
4841,5919,277001E,3,29,3
4842,5920,277001F,3,29,3
4843,5921,277001G,3,29,3
4844,5922,277001H,3,29,3
4845,5923,277001I,3,29,3
4846,5924,277002D,3,29,3
4847,5925,277002E,3,29,3
4848,5926,277002F,3,25,3
4849,5927,277002G,3,25,3
4850,5928,277003D,3,25,3
4851,5929,277003E,3,25,3
4852,5930,277003F,3,25,3
4853,5931,277003G,3,25,3
4854,5932,277003I,3,25,3
4855,5933,277004B,3,29,3
4856,5934,277004C,3,29,3
4857,5935,277004D,3,29,3
4858,5936,277004E,3,29,3
4859,5937,277004F,3,29,3
4860,5938,277004G,3,25,3
4861,5939,2771A3B,3,25,3
4862,5940,2771A5A,3,25,3
4863,5941,2771E7C,3,29,3
4864,5942,2772A1A,3,25,3
4865,5943,2772B2A,3,25,3
4866,5944,2772C3A,3,25,3
4867,5945,2773C7G,3,25,3
4868,5946,2773H3C,3,25,3
4869,5947,2774A6E,3,25,3
4870,5699,2450095,13,6,8
4871,5702,2450098,13,6,8
4872,1049,390001,13,8,24
4873,1050,390002,13,8,24
4874,5704,2450100,13,6,8
4875,1052,390004,13,27,24
4876,1053,390005,13,8,24
4877,1054,390006,13,8,24
4878,1055,390007,13,27,24
4879,1056,390008,13,27,24
4880,1057,390009,13,8,24
4881,1058,390010,13,8,24
4882,5705,2450101,13,6,8
4883,5706,2450102,13,6,8
4884,1062,390014,13,27,24
4885,1063,390015,13,8,24
4886,1065,390017,13,27,24
4887,1066,390019,13,27,24
4888,1067,390020,13,27,24
4889,1068,390021,13,8,24
4890,1069,390022,13,27,24
4891,1070,390023,13,27,24
4892,1071,390024,13,27,24
4893,1072,390025,13,8,24
4894,5707,2450103,13,6,8
4895,5708,2450104,13,6,8
4896,5709,2450105,13,6,8
4897,1077,390030,13,27,24
4898,1078,390031,13,8,24
4899,1079,390032,13,27,24
4900,1080,390033,13,27,24
4901,5710,2450106,13,6,8
4902,1082,390035,13,8,24
4903,1084,390038,13,8,24
4904,5711,2450107,13,6,8
4905,1087,390042,13,8,24
4906,1088,390043,13,27,24
4907,1090,390045,13,27,24
4908,5712,2450108,13,6,8
4909,1093,390048,13,27,24
4910,1094,390049,13,8,24
4911,5713,2450109,13,6,8
4912,1100,390055,13,8,24
4913,1101,390056,13,8,24
4914,1102,390057,13,8,24
4915,1108,390063,13,8,24
4916,1486,710013,13,6,8
4917,5605,2450001,13,6,8
4918,5606,2450002,13,6,8
4919,5607,2450003,13,6,8
4920,5608,2450004,13,6,8
4921,5609,2450005,13,6,8
4922,5610,2450006,13,6,8
4923,5611,2450007,13,6,8
4924,5612,2450008,13,6,8
4925,5613,2450009,13,6,8
4926,5614,2450010,13,6,8
4927,5615,2450011,13,6,8
4928,5616,2450012,13,6,8
4929,5617,2450013,13,6,8
4930,5618,2450014,13,6,8
4931,5619,2450015,13,6,8
4932,5620,2450016,13,6,8
4933,5621,2450017,13,6,8
4934,5622,2450018,13,6,8
4935,5623,2450019,13,6,8
4936,5624,2450020,13,6,8
4937,5625,2450021,13,6,8
4938,5626,2450022,13,6,8
4939,5627,2450023,13,6,8
4940,5628,2450024,13,30,8
4941,5629,2450025,13,30,8
4942,5630,2450026,13,6,8
4943,5631,2450027,13,6,8
4944,5632,2450028,13,30,8
4945,5633,2450029,13,6,8
4946,5634,2450030,13,6,8
4947,5635,2450031,13,6,8
4948,5636,2450032,13,6,8
4949,5637,2450033,13,6,8
4950,5638,2450034,13,6,8
4951,5639,2450035,13,6,8
4952,5640,2450036,13,6,8
4953,5641,2450037,13,6,8
4954,5642,2450038,13,6,8
4955,5643,2450039,13,6,8
4956,3596,1670103,13,6,8
4957,3597,1670104,13,8,8
4958,3598,1670105,13,8,24
4959,3599,1670142,13,8,24
4960,3600,1670144,13,8,24
4961,3601,1670146,13,8,24
4962,3602,1670148,13,8,24
4963,3603,1670150,13,8,24
4964,3604,1670151,13,8,24
4965,3605,1670152,13,8,10
4966,3606,1670159,13,8,10
4967,3607,1670165,13,8,10
4968,3608,1670166,13,8,10
4969,3609,1670167,13,8,10
4970,3610,1670168,13,8,24
4971,3611,1670169,13,8,24
4972,3612,1670170,13,8,10
4973,3613,1670172,13,8,24
4974,3614,1670192,13,8,10
4975,3615,1670193,13,8,10
4976,3616,1670197,13,8,24
4977,3617,1670218,13,8,24
4978,3618,1670219,13,8,24
4979,3619,1670220,13,8,24
4980,3620,1670221,13,8,24
4981,3621,1670223,13,8,24
4982,3622,1670224,13,8,24
4983,3623,1670225,13,8,24
4984,3624,1670226,13,8,24
4985,3625,1670227,13,8,24
4986,3626,1670228,13,8,24
4987,3627,1670232,13,8,24
4988,3628,1670258,13,8,24
4989,3629,1670263,13,23,24
4990,3630,1670274,13,8,24
4991,3631,1670275,13,8,24
4992,3632,1670276,13,8,24
4993,3633,1670277,13,8,24
4994,3634,1670278,13,8,24
4995,3635,1670279,13,8,24
4996,3636,1670280,13,8,24
4997,3637,1670281,13,8,24
4998,3638,1670283,13,8,10
4999,3639,1670301,13,8,24
5000,3640,1670306,13,8,24
5001,3641,1670309,13,8,24
5002,3642,1670311,13,8,24
5003,3643,1670312,13,8,24
5004,3644,1670314,13,8,24
5005,3645,1670315,13,8,24
5006,3646,1670316A,13,8,24
5007,3647,1670316B,13,8,24
5008,3648,1670330,13,8,24
5009,3649,1670331,13,8,24
5010,3650,1670334,13,8,24
5011,3651,1670336,13,8,24
5012,5700,2450096,13,6,8
5013,5701,2450097,13,6,8
5014,3654,1670341,13,8,10
5015,3655,1670343,13,8,24
5016,3656,1670345,13,8,24
5017,3657,1670347,13,8,24
5018,3658,1670389,13,8,10
5019,5703,2450099,13,6,8
5020,3660,1670394,13,8,24
5021,3661,1670398,13,8,10
5022,3662,1670399,13,8,10
5023,3663,1670401,13,8,24
5024,3664,1670439,13,8,10
5025,3665,1670453,13,8,10
5026,3666,1670454,13,8,10
5027,3667,1670455,13,8,10
5028,3668,1670456,13,23,24
5029,3669,1670457,13,8,24
5030,3670,1670460,13,8,24
5031,3671,1670461,13,8,24
5032,3672,1670462,13,23,24
5033,3673,1670464,13,23,10
5034,3674,1670471,13,8,10
5035,3675,1670482,13,8,24
5036,3676,1670487,13,23,24
5037,3677,1670488,13,23,10
5038,3678,1670490,13,8,10
5039,3679,1671051,13,8,24
5040,3680,1671651,13,8,10
5041,3681,1672321,13,8,24
5042,3682,1672322,13,8,24
5043,3683,1672323,13,8,24
5044,3684,1672801,13,8,24
5045,3685,1673061,13,8,24
5046,3686,1673301,13,8,24
5047,3687,1673311,13,8,24
5048,3688,1674391,13,8,10
5049,5644,2450040,13,6,8
5050,5645,2450041,13,6,8
5051,5646,2450042,13,6,8
5052,5647,2450043,13,6,8
5053,5648,2450044,13,6,8
5054,5649,2450045,13,6,8
5055,5650,2450046,13,6,8
5056,5651,2450047,13,6,8
5057,5652,2450048,13,6,8
5058,5653,2450049,13,6,8
5059,5654,2450050,13,6,8
5060,5655,2450051,13,6,8
5061,5656,2450052,13,6,8
5062,5657,2450053,13,6,8
5063,5658,2450054,13,6,8
5064,5659,2450055,13,6,8
5065,5660,2450056,13,6,8
5066,5661,2450057,13,6,8
5067,5662,2450058,13,6,8
5068,5663,2450059,13,6,8
5069,5664,2450060,13,6,8
5070,5665,2450061,13,6,8
5071,5666,2450062,13,6,8
5072,5667,2450063,13,6,8
5073,5668,2450064,13,6,8
5074,5669,2450065,13,6,8
5075,5670,2450066,13,6,8
5076,5671,2450067,13,6,8
5077,5672,2450068,13,6,8
5078,5673,2450069,13,6,8
5079,5674,2450070,13,6,8
5080,5675,2450071,13,6,8
5081,5676,2450072,13,6,8
5082,5677,2450073,13,6,8
5083,5678,2450074,13,6,8
5084,5679,2450075,13,6,8
5085,5680,2450076,13,6,8
5086,5681,2450077,13,6,8
5087,5682,2450078,13,6,8
5088,5683,2450079,13,6,8
5089,5684,2450080,13,6,8
5090,5685,2450081,13,6,8
5091,5686,2450082,13,6,8
5092,5687,2450083,13,6,8
5093,3652,1670338,13,8,24
5094,5688,2450084,13,6,8
5095,3653,1670340,13,8,10
5096,5689,2450085,13,6,8
5097,5690,2450086,13,6,8
5098,5691,2450087,13,6,8
5099,5692,2450088,13,6,8
5100,5693,2450089,13,6,8
5101,5694,2450090,13,6,8
5102,3659,1670391,13,8,24
5103,5695,2450091,13,30,8
5104,5696,2450092,13,6,8
5105,5697,2450093,13,6,8
5106,5698,2450094,13,6,8
5107,1051,390003,21,8,24
5108,1059,390011,21,8,24
5109,1060,390012,21,8,24
5110,1061,390013,21,8,24
5111,1064,390016,21,8,24
5112,1073,390026,21,23,24
5113,1074,390027,21,23,24
5114,1075,390028,21,23,24
5115,1076,390029,21,23,24
5116,1081,390034,21,8,24
5117,1083,390036,21,8,24
5118,1085,390039,21,8,24
5119,1086,390040,21,8,24
5120,1089,390044,21,8,24
5121,1091,390046,21,8,24
5122,1092,390047,21,8,24
5123,1095,390050,21,23,24
5124,1096,390051,21,23,24
5125,1097,390052,21,8,24
5126,1098,390053,21,8,24
5127,1099,390054,21,23,24
5128,1103,390058,21,8,24
5129,1104,390059,21,23,14
5130,1105,390060,21,8,24
5131,1106,390061,21,8,24
5132,1107,390062,21,8,24
5133,1109,390064,21,8,24
5134,1110,390067,21,23,24
5135,1111,390068,21,23,24
5136,4321,2010349,21,23,10
5137,4350,2010378,21,23,24
5138,4365,2010393,21,23,10
5139,4388,2010416,21,23,10
5140,4389,2010417,21,23,24
5141,3387,1571001,21,31,14
5142,3388,1571002,21,8,13
5143,3389,1571003,21,31,24
5144,3390,1571152,21,31,13
5145,3391,1571008,21,4,13
5146,3392,1571010,21,31,13
5147,3393,1571012,21,31,14
5148,3394,1571013,21,31,14
5149,3395,1571015,21,31,13
5150,3396,1571018,21,31,13
5151,3397,1571021,21,8,24
5152,3398,1571024,21,31,13
5153,3399,1571025,21,31,13
5154,3400,1571037,21,31,14
5155,3401,1571040,21,31,14
5156,3402,1571048,21,31,14
5157,3403,1571054,21,31,13
5158,3404,1571058,21,31,24
5159,3405,1571067,21,31,14
5160,3406,1571068,21,8,13
5161,3407,1571072,21,31,14
5162,3408,1571073,21,31,14
5163,3409,1571074,21,31,14
5164,3410,1571076,21,31,14
5165,3411,1571085,21,31,14
5166,3412,1571087,21,31,14
5167,3413,1571094,21,31,24
5168,3414,1571097,21,31,24
5169,3415,1571103,21,4,13
5170,3416,1571109,21,31,24
5171,3418,1571118,21,31,24
5172,3419,1571120,21,31,14
5173,3420,1571128,21,31,14
5174,3421,1571134,21,23,24
5175,3422,1571141,21,31,14
5176,3423,1571007,21,31,14
5177,4446,2010474,21,23,24
5178,3425,1571154,21,31,13
5179,3426,1572016,21,31,14
5180,4447,2010475,21,23,24
5181,3428,1572022,21,31,14
5182,4448,2010476,21,23,24
5183,3434,1572043,21,2,14
5184,3441,1572060,21,31,14
5185,3442,1572061,21,31,24
5186,3447,1572078,21,31,14
5187,3455,1572096,21,31,14
5188,3461,1572112,21,31,14
5189,3466,1572137,21,31,14
5190,3469,1572151,21,31,24
5191,3470,1572157,21,31,14
5192,3471,1573004,21,31,2
5193,3472,1573005,21,4,13
5194,3473,1573006,21,4,13
5195,3474,1573009,21,31,14
5196,3475,1573014,21,4,35
5197,3476,1573019,21,4,13
5198,3478,1573038,21,4,35
5199,3479,1573041,21,31,14
5200,3480,1573053,21,31,14
5201,3481,1573057,21,4,13
5202,3482,1573063,21,31,14
5203,3483,1573069,21,31,14
5204,3484,1573083,21,31,2
5205,3485,1573095,21,4,13
5206,3486,1573098,21,31,14
5207,3487,1573104,21,31,14
5208,4511,2010537,21,23,24
5209,3489,1573122,21,31,35
5210,3490,1573130,21,31,35
5211,3491,1573132,21,31,2
5212,3492,1573133,21,31,35
5213,3493,1573142,21,4,35
5214,3494,1573143A,21,4,35
5215,4519,2010545,21,23,24
5216,3495,1573143B,21,4,35
5217,3496,1573143C,21,4,35
5218,3497,1573143D,21,4,35
5219,3498,1573143E,21,4,35
5220,3499,1573143F,21,4,35
5221,3500,1573143G,21,4,35
5222,3501,1573143H,21,4,35
5223,3502,1573143I,21,4,35
5224,3503,1573144,21,31,35
5225,3504,1573145,21,31,35
5226,3505,1573146,21,4,35
5227,3506,1573148,21,4,35
5228,3507,1573149,21,4,13
5229,3508,1573150,21,31,2
5230,3509,1573156,21,31,35
5231,3510,1573159,21,4,35
5232,3511,1573160,21,31,2
5233,3512,1574011,21,31,14
5234,3513,1574020,21,31,14
5235,3514,1574026,21,31,14
5236,3515,1574027,21,31,14
5237,3517,1574029,21,31,14
5238,3519,1574035,21,31,14
5239,3520,1574039,21,31,14
5240,3521,1574042,21,31,14
5241,3522,1574044,21,31,14
